Cycle 466: Router 0, Element Input Buffer, Flit Flit 1
Cycle 467: Router 0, Element Input Buffer, Flit Flit 1
Cycle 468: Router 0, Element Input Buffer, Flit Flit 1
Cycle 469: Router 0, Element Input Buffer, Flit Flit 1
Cycle 470: Router 0, Element Input Buffer, Flit Flit 1
Cycle 471: Router 0, Element Input Buffer, Flit Flit 1
Cycle 472: Router 0, Element Input Buffer, Flit Flit 1
Cycle 473: Router 0, Element Input Buffer, Flit Flit 1
Cycle 474: Router 0, Element Input Buffer, Flit Flit 1
Cycle 475: Router 0, Element Input Buffer, Flit Flit 1
Cycle 476: Router 0, Element Input Buffer, Flit Flit 1
Cycle 477: Router 0, Element Input Buffer, Flit Flit 1
Cycle 478: Router 0, Element Input Buffer, Flit Flit 1
Cycle 479: Router 0, Element Input Buffer, Flit Flit 1
Cycle 480: Router 0, Element Input Buffer, Flit Flit 1
Cycle 481: Router 0, Element Input Buffer, Flit Flit 1
Cycle 482: Router 0, Element Input Buffer, Flit Flit 1
Cycle 483: Router 0, Element Input Buffer, Flit Flit 1
Cycle 484: Router 0, Element Input Buffer, Flit Flit 1
Cycle 485: Router 0, Element Input Buffer, Flit Flit 1
Cycle 486: Router 0, Element Input Buffer, Flit Flit 1
Cycle 487: Router 0, Element Input Buffer, Flit Flit 1
Cycle 488: Router 0, Element Input Buffer, Flit Flit 1
Cycle 489: Router 0, Element Input Buffer, Flit Flit 1
Cycle 490: Router 0, Element Input Buffer, Flit Flit 1
Cycle 491: Router 0, Element Input Buffer, Flit Flit 1
Cycle 492: Router 0, Element Input Buffer, Flit Flit 1
Cycle 493: Router 0, Element Input Buffer, Flit Flit 1
Cycle 494: Router 0, Element Input Buffer, Flit Flit 1
Cycle 495: Router 0, Element Input Buffer, Flit Flit 1
Cycle 496: Router 0, Element Input Buffer, Flit Flit 1
Cycle 497: Router 0, Element Input Buffer, Flit Flit 1
Cycle 498: Router 0, Element Input Buffer, Flit Flit 1
Cycle 499: Router 0, Element Input Buffer, Flit Flit 1
Cycle 500: Router 0, Element Input Buffer, Flit Flit 1
Cycle 501: Router 0, Element Input Buffer, Flit Flit 1
Cycle 502: Router 0, Element Input Buffer, Flit Flit 1
Cycle 503: Router 0, Element Input Buffer, Flit Flit 1
Cycle 504: Router 0, Element Input Buffer, Flit Flit 1
Cycle 505: Router 0, Element Input Buffer, Flit Flit 1
Cycle 506: Router 0, Element Input Buffer, Flit Flit 1
Cycle 507: Router 0, Element Input Buffer, Flit Flit 1
Cycle 508: Router 0, Element Input Buffer, Flit Flit 1
Cycle 509: Router 0, Element Input Buffer, Flit Flit 1
Cycle 510: Router 0, Element Input Buffer, Flit Flit 1
Cycle 511: Router 0, Element Input Buffer, Flit Flit 1
Cycle 512: Router 0, Element Input Buffer, Flit Flit 1
Cycle 513: Router 0, Element Input Buffer, Flit Flit 1
Cycle 514: Router 0, Element Input Buffer, Flit Flit 1
Cycle 515: Router 0, Element Input Buffer, Flit Flit 1
Cycle 516: Router 0, Element Input Buffer, Flit Flit 1
Cycle 517: Router 0, Element Input Buffer, Flit Flit 1
Cycle 518: Router 0, Element Input Buffer, Flit Flit 1
Cycle 519: Router 0, Element Input Buffer, Flit Flit 1
Cycle 520: Router 0, Element Input Buffer, Flit Flit 1
Cycle 521: Router 0, Element Input Buffer, Flit Flit 1
Cycle 522: Router 0, Element Input Buffer, Flit Flit 1
Cycle 523: Router 0, Element Input Buffer, Flit Flit 1
Cycle 524: Router 0, Element Input Buffer, Flit Flit 1
Cycle 525: Router 0, Element Input Buffer, Flit Flit 1
Cycle 526: Router 0, Element Input Buffer, Flit Flit 1
Cycle 527: Router 0, Element Input Buffer, Flit Flit 1
Cycle 528: Router 0, Element Input Buffer, Flit Flit 1
Cycle 529: Router 0, Element Input Buffer, Flit Flit 1
Cycle 530: Router 0, Element Input Buffer, Flit Flit 1
Cycle 531: Router 0, Element Input Buffer, Flit Flit 1
Cycle 532: Router 0, Element Input Buffer, Flit Flit 1
Cycle 533: Router 0, Element Input Buffer, Flit Flit 1
Cycle 534: Router 0, Element Input Buffer, Flit Flit 1
Cycle 535: Router 0, Element Input Buffer, Flit Flit 1
Cycle 536: Router 0, Element Input Buffer, Flit Flit 1
Cycle 537: Router 0, Element Input Buffer, Flit Flit 1
Cycle 538: Router 0, Element Input Buffer, Flit Flit 1
Cycle 539: Router 0, Element Input Buffer, Flit Flit 1
Cycle 540: Router 0, Element Input Buffer, Flit Flit 1
Cycle 541: Router 0, Element Input Buffer, Flit Flit 1
Cycle 542: Router 0, Element Input Buffer, Flit Flit 1
Cycle 543: Router 0, Element Input Buffer, Flit Flit 1
Cycle 544: Router 0, Element Input Buffer, Flit Flit 1
Cycle 545: Router 0, Element Input Buffer, Flit Flit 1
Cycle 546: Router 0, Element Input Buffer, Flit Flit 1
Cycle 547: Router 0, Element Input Buffer, Flit Flit 1
Cycle 548: Router 0, Element Input Buffer, Flit Flit 1
Cycle 549: Router 0, Element Input Buffer, Flit Flit 1
Cycle 550: Router 0, Element Input Buffer, Flit Flit 1
Cycle 551: Router 0, Element Input Buffer, Flit Flit 1
Cycle 552: Router 0, Element Input Buffer, Flit Flit 1
Cycle 553: Router 0, Element Input Buffer, Flit Flit 1
Cycle 554: Router 0, Element Input Buffer, Flit Flit 1
Cycle 555: Router 0, Element Input Buffer, Flit Flit 1
Cycle 556: Router 0, Element Input Buffer, Flit Flit 1
Cycle 557: Router 0, Element Input Buffer, Flit Flit 1
Cycle 558: Router 0, Element Input Buffer, Flit Flit 1
Cycle 559: Router 0, Element Input Buffer, Flit Flit 1
Cycle 560: Router 0, Element Input Buffer, Flit Flit 1
Cycle 561: Router 0, Element Input Buffer, Flit Flit 1
Cycle 562: Router 0, Element Input Buffer, Flit Flit 1
Cycle 563: Router 0, Element Input Buffer, Flit Flit 1
Cycle 564: Router 0, Element Input Buffer, Flit Flit 1
Cycle 565: Router 0, Element Input Buffer, Flit Flit 1
Cycle 566: Router 0, Element Input Buffer, Flit Flit 1
Cycle 567: Router 0, Element Input Buffer, Flit Flit 1
Cycle 568: Router 0, Element Input Buffer, Flit Flit 1
Cycle 569: Router 0, Element Input Buffer, Flit Flit 1
Cycle 570: Router 0, Element Input Buffer, Flit Flit 1
Cycle 571: Router 0, Element Input Buffer, Flit Flit 1
Cycle 572: Router 0, Element Input Buffer, Flit Flit 1
Cycle 573: Router 0, Element Input Buffer, Flit Flit 1
Cycle 574: Router 0, Element Input Buffer, Flit Flit 1
Cycle 575: Router 0, Element Input Buffer, Flit Flit 1
Cycle 576: Router 0, Element Input Buffer, Flit Flit 1
Cycle 577: Router 0, Element Input Buffer, Flit Flit 1
Cycle 578: Router 0, Element Input Buffer, Flit Flit 1
Cycle 579: Router 0, Element Input Buffer, Flit Flit 1
Cycle 580: Router 0, Element Input Buffer, Flit Flit 1
Cycle 581: Router 0, Element Input Buffer, Flit Flit 1
Cycle 582: Router 0, Element Input Buffer, Flit Flit 1
Cycle 583: Router 0, Element Input Buffer, Flit Flit 1
Cycle 584: Router 0, Element Input Buffer, Flit Flit 1
Cycle 585: Router 0, Element Input Buffer, Flit Flit 1
Cycle 586: Router 0, Element Input Buffer, Flit Flit 1
Cycle 587: Router 0, Element Input Buffer, Flit Flit 1
Cycle 588: Router 0, Element Input Buffer, Flit Flit 1
Cycle 589: Router 0, Element Input Buffer, Flit Flit 1
Cycle 590: Router 0, Element Input Buffer, Flit Flit 1
Cycle 591: Router 0, Element Input Buffer, Flit Flit 1
Cycle 592: Router 0, Element Input Buffer, Flit Flit 1
Cycle 593: Router 0, Element Input Buffer, Flit Flit 1
Cycle 594: Router 0, Element Input Buffer, Flit Flit 1
Cycle 595: Router 0, Element Input Buffer, Flit Flit 1
Cycle 596: Router 0, Element Input Buffer, Flit Flit 1
Cycle 597: Router 0, Element Input Buffer, Flit Flit 1
Cycle 598: Router 0, Element Input Buffer, Flit Flit 1
Cycle 599: Router 0, Element Input Buffer, Flit Flit 1
Cycle 600: Router 0, Element Input Buffer, Flit Flit 1
Cycle 601: Router 0, Element Input Buffer, Flit Flit 1
Cycle 602: Router 0, Element Input Buffer, Flit Flit 1
Cycle 603: Router 0, Element Input Buffer, Flit Flit 1
Cycle 604: Router 0, Element Input Buffer, Flit Flit 1
Cycle 605: Router 0, Element Input Buffer, Flit Flit 1
Cycle 606: Router 0, Element Input Buffer, Flit Flit 1
Cycle 607: Router 0, Element Input Buffer, Flit Flit 1
Cycle 608: Router 0, Element Input Buffer, Flit Flit 1
Cycle 609: Router 0, Element Input Buffer, Flit Flit 1
Cycle 610: Router 0, Element Input Buffer, Flit Flit 1
Cycle 611: Router 0, Element Input Buffer, Flit Flit 1
Cycle 612: Router 0, Element Input Buffer, Flit Flit 1
Cycle 613: Router 0, Element Input Buffer, Flit Flit 1
Cycle 614: Router 0, Element Input Buffer, Flit Flit 1
Cycle 615: Router 0, Element Input Buffer, Flit Flit 1
Cycle 616: Router 0, Element Input Buffer, Flit Flit 1
Cycle 617: Router 0, Element Input Buffer, Flit Flit 1
Cycle 618: Router 0, Element Input Buffer, Flit Flit 1
Cycle 619: Router 0, Element Input Buffer, Flit Flit 1
Cycle 620: Router 0, Element Input Buffer, Flit Flit 1
Cycle 621: Router 0, Element Input Buffer, Flit Flit 1
Cycle 622: Router 0, Element Input Buffer, Flit Flit 1
Cycle 623: Router 0, Element Input Buffer, Flit Flit 1
Cycle 624: Router 0, Element Input Buffer, Flit Flit 1
Cycle 625: Router 0, Element Input Buffer, Flit Flit 1
Cycle 626: Router 0, Element Input Buffer, Flit Flit 1
Cycle 627: Router 0, Element Input Buffer, Flit Flit 1
Cycle 628: Router 0, Element Input Buffer, Flit Flit 1
Cycle 629: Router 0, Element Input Buffer, Flit Flit 1
Cycle 630: Router 0, Element Input Buffer, Flit Flit 1
Cycle 631: Router 0, Element Input Buffer, Flit Flit 1
Cycle 632: Router 0, Element Input Buffer, Flit Flit 1
Cycle 633: Router 0, Element Input Buffer, Flit Flit 1
Cycle 634: Router 0, Element Input Buffer, Flit Flit 1
Cycle 635: Router 0, Element Input Buffer, Flit Flit 1
Cycle 636: Router 0, Element Input Buffer, Flit Flit 1
Cycle 637: Router 0, Element Input Buffer, Flit Flit 1
Cycle 638: Router 0, Element Input Buffer, Flit Flit 1
Cycle 639: Router 0, Element Input Buffer, Flit Flit 1
Cycle 640: Router 0, Element Input Buffer, Flit Flit 1
Cycle 641: Router 0, Element Input Buffer, Flit Flit 1
Cycle 642: Router 0, Element Input Buffer, Flit Flit 1
Cycle 643: Router 0, Element Input Buffer, Flit Flit 1
Cycle 644: Router 0, Element Input Buffer, Flit Flit 1
Cycle 645: Router 0, Element Input Buffer, Flit Flit 1
Cycle 646: Router 0, Element Input Buffer, Flit Flit 1
Cycle 647: Router 0, Element Input Buffer, Flit Flit 1
Cycle 648: Router 0, Element Input Buffer, Flit Flit 1
Cycle 649: Router 0, Element Input Buffer, Flit Flit 1
Cycle 650: Router 0, Element Input Buffer, Flit Flit 1
Cycle 651: Router 0, Element Input Buffer, Flit Flit 1
Cycle 652: Router 0, Element Input Buffer, Flit Flit 1
Cycle 653: Router 0, Element Input Buffer, Flit Flit 1
Cycle 654: Router 0, Element Input Buffer, Flit Flit 1
Cycle 655: Router 0, Element Input Buffer, Flit Flit 1
Cycle 656: Router 0, Element Input Buffer, Flit Flit 1
Cycle 657: Router 0, Element Input Buffer, Flit Flit 1
Cycle 658: Router 0, Element Input Buffer, Flit Flit 1
Cycle 659: Router 0, Element Input Buffer, Flit Flit 1
Cycle 660: Router 0, Element Input Buffer, Flit Flit 1
Cycle 661: Router 0, Element Input Buffer, Flit Flit 1
Cycle 662: Router 0, Element Input Buffer, Flit Flit 1
Cycle 663: Router 0, Element Input Buffer, Flit Flit 1
Cycle 664: Router 0, Element Input Buffer, Flit Flit 1
Cycle 665: Router 0, Element Input Buffer, Flit Flit 1
Cycle 666: Router 0, Element Input Buffer, Flit Flit 1
Cycle 667: Router 0, Element Input Buffer, Flit Flit 1
Cycle 668: Router 0, Element Input Buffer, Flit Flit 1
Cycle 669: Router 0, Element Input Buffer, Flit Flit 1
Cycle 670: Router 0, Element Input Buffer, Flit Flit 1
Cycle 671: Router 0, Element Input Buffer, Flit Flit 1
Cycle 672: Router 0, Element Input Buffer, Flit Flit 1
Cycle 673: Router 0, Element Input Buffer, Flit Flit 1
Cycle 674: Router 0, Element Input Buffer, Flit Flit 1
Cycle 675: Router 0, Element Input Buffer, Flit Flit 1
Cycle 676: Router 0, Element Input Buffer, Flit Flit 1
Cycle 677: Router 0, Element Input Buffer, Flit Flit 1
Cycle 678: Router 0, Element Input Buffer, Flit Flit 1
Cycle 679: Router 0, Element Input Buffer, Flit Flit 1
Cycle 680: Router 0, Element Input Buffer, Flit Flit 1
Cycle 681: Router 0, Element Input Buffer, Flit Flit 1
Cycle 682: Router 0, Element Input Buffer, Flit Flit 1
Cycle 683: Router 0, Element Input Buffer, Flit Flit 1
Cycle 684: Router 0, Element Input Buffer, Flit Flit 1
Cycle 685: Router 0, Element Input Buffer, Flit Flit 1
Cycle 686: Router 0, Element Input Buffer, Flit Flit 1
Cycle 687: Router 0, Element Input Buffer, Flit Flit 1
Cycle 688: Router 0, Element Input Buffer, Flit Flit 1
Cycle 689: Router 0, Element Input Buffer, Flit Flit 1
Cycle 690: Router 0, Element Input Buffer, Flit Flit 1
Cycle 691: Router 0, Element Input Buffer, Flit Flit 1
Cycle 692: Router 0, Element Input Buffer, Flit Flit 1
Cycle 693: Router 0, Element Input Buffer, Flit Flit 1
Cycle 694: Router 0, Element Input Buffer, Flit Flit 1
Cycle 695: Router 0, Element Input Buffer, Flit Flit 1
Cycle 696: Router 0, Element Input Buffer, Flit Flit 1
Cycle 697: Router 0, Element Input Buffer, Flit Flit 1
Cycle 698: Router 0, Element Input Buffer, Flit Flit 1
Cycle 699: Router 0, Element Input Buffer, Flit Flit 1
Cycle 700: Router 0, Element Input Buffer, Flit Flit 1
Cycle 701: Router 0, Element Input Buffer, Flit Flit 1
Cycle 702: Router 0, Element Input Buffer, Flit Flit 1
Cycle 703: Router 0, Element Input Buffer, Flit Flit 1
Cycle 704: Router 0, Element Input Buffer, Flit Flit 1
Cycle 705: Router 0, Element Input Buffer, Flit Flit 1
Cycle 706: Router 0, Element Input Buffer, Flit Flit 1
Cycle 707: Router 0, Element Input Buffer, Flit Flit 1
Cycle 708: Router 0, Element Input Buffer, Flit Flit 1
Cycle 709: Router 0, Element Input Buffer, Flit Flit 1
Cycle 710: Router 0, Element Input Buffer, Flit Flit 1
Cycle 711: Router 0, Element Input Buffer, Flit Flit 1
Cycle 712: Router 0, Element Input Buffer, Flit Flit 1
Cycle 713: Router 0, Element Input Buffer, Flit Flit 1
Cycle 714: Router 0, Element Input Buffer, Flit Flit 1
Cycle 715: Router 0, Element Input Buffer, Flit Flit 1
Cycle 716: Router 0, Element Input Buffer, Flit Flit 1
Cycle 717: Router 0, Element Input Buffer, Flit Flit 1
Cycle 718: Router 0, Element Input Buffer, Flit Flit 1
Cycle 719: Router 0, Element Input Buffer, Flit Flit 1
Cycle 720: Router 0, Element Input Buffer, Flit Flit 1
Cycle 721: Router 0, Element Input Buffer, Flit Flit 1
Cycle 722: Router 0, Element Input Buffer, Flit Flit 1
Cycle 723: Router 0, Element Input Buffer, Flit Flit 1
Cycle 724: Router 0, Element Input Buffer, Flit Flit 1
Cycle 725: Router 0, Element Input Buffer, Flit Flit 1
Cycle 726: Router 0, Element Input Buffer, Flit Flit 1
Cycle 727: Router 0, Element Input Buffer, Flit Flit 1
Cycle 728: Router 0, Element Input Buffer, Flit Flit 1
Cycle 729: Router 0, Element Input Buffer, Flit Flit 1
Cycle 730: Router 0, Element Input Buffer, Flit Flit 1
Cycle 731: Router 0, Element Input Buffer, Flit Flit 1
Cycle 732: Router 0, Element Input Buffer, Flit Flit 1
Cycle 733: Router 0, Element Input Buffer, Flit Flit 1
Cycle 734: Router 0, Element Input Buffer, Flit Flit 1
Cycle 735: Router 0, Element Input Buffer, Flit Flit 1
Cycle 736: Router 0, Element Input Buffer, Flit Flit 1
Cycle 737: Router 0, Element Input Buffer, Flit Flit 1
Cycle 738: Router 0, Element Input Buffer, Flit Flit 1
Cycle 739: Router 0, Element Input Buffer, Flit Flit 1
Cycle 740: Router 0, Element Input Buffer, Flit Flit 1
Cycle 741: Router 0, Element Input Buffer, Flit Flit 1
Cycle 742: Router 0, Element Input Buffer, Flit Flit 1
Cycle 743: Router 0, Element Input Buffer, Flit Flit 1
Cycle 744: Router 0, Element Input Buffer, Flit Flit 1
Cycle 745: Router 0, Element Input Buffer, Flit Flit 1
Cycle 746: Router 0, Element Input Buffer, Flit Flit 1
Cycle 747: Router 0, Element Input Buffer, Flit Flit 1
Cycle 748: Router 0, Element Input Buffer, Flit Flit 1
Cycle 749: Router 0, Element Input Buffer, Flit Flit 1
Cycle 750: Router 0, Element Input Buffer, Flit Flit 1
Cycle 751: Router 0, Element Input Buffer, Flit Flit 1
Cycle 752: Router 0, Element Input Buffer, Flit Flit 1
Cycle 753: Router 0, Element Input Buffer, Flit Flit 1
Cycle 754: Router 0, Element Input Buffer, Flit Flit 1
Cycle 755: Router 0, Element Input Buffer, Flit Flit 1
Cycle 756: Router 0, Element Input Buffer, Flit Flit 1
Cycle 757: Router 0, Element Input Buffer, Flit Flit 1
Cycle 758: Router 0, Element Input Buffer, Flit Flit 1
Cycle 759: Router 0, Element Input Buffer, Flit Flit 1
Cycle 760: Router 0, Element Input Buffer, Flit Flit 1
Cycle 761: Router 0, Element Input Buffer, Flit Flit 1
Cycle 762: Router 0, Element Input Buffer, Flit Flit 1
Cycle 763: Router 0, Element Input Buffer, Flit Flit 1
Cycle 764: Router 0, Element Input Buffer, Flit Flit 1
Cycle 765: Router 0, Element Input Buffer, Flit Flit 1
Cycle 766: Router 0, Element Input Buffer, Flit Flit 1
Cycle 767: Router 0, Element Input Buffer, Flit Flit 1
Cycle 768: Router 0, Element Input Buffer, Flit Flit 1
Cycle 769: Router 0, Element Input Buffer, Flit Flit 1
Cycle 770: Router 0, Element Input Buffer, Flit Flit 1
Cycle 771: Router 0, Element Input Buffer, Flit Flit 1
Cycle 772: Router 0, Element Input Buffer, Flit Flit 1
Cycle 773: Router 0, Element Input Buffer, Flit Flit 1
Cycle 774: Router 0, Element Input Buffer, Flit Flit 1
Cycle 775: Router 0, Element Input Buffer, Flit Flit 1
Cycle 776: Router 0, Element Input Buffer, Flit Flit 1
Cycle 777: Router 0, Element Input Buffer, Flit Flit 1
Cycle 778: Router 0, Element Input Buffer, Flit Flit 1
Cycle 779: Router 0, Element Input Buffer, Flit Flit 1
Cycle 780: Router 0, Element Input Buffer, Flit Flit 1
Cycle 781: Router 0, Element Input Buffer, Flit Flit 1
Cycle 782: Router 0, Element Input Buffer, Flit Flit 1
Cycle 783: Router 0, Element Input Buffer, Flit Flit 1
Cycle 784: Router 0, Element Input Buffer, Flit Flit 1
Cycle 785: Router 0, Element Input Buffer, Flit Flit 1
Cycle 786: Router 0, Element Input Buffer, Flit Flit 1
Cycle 787: Router 0, Element Input Buffer, Flit Flit 1
Cycle 788: Router 0, Element Input Buffer, Flit Flit 1
Cycle 789: Router 0, Element Input Buffer, Flit Flit 1
Cycle 790: Router 0, Element Input Buffer, Flit Flit 1
Cycle 791: Router 0, Element Input Buffer, Flit Flit 1
Cycle 792: Router 0, Element Input Buffer, Flit Flit 1
Cycle 793: Router 0, Element Input Buffer, Flit Flit 1
Cycle 794: Router 0, Element Input Buffer, Flit Flit 1
Cycle 795: Router 0, Element Input Buffer, Flit Flit 1
Cycle 796: Router 0, Element Input Buffer, Flit Flit 1
Cycle 797: Router 0, Element Input Buffer, Flit Flit 1
Cycle 798: Router 0, Element Input Buffer, Flit Flit 1
Cycle 799: Router 0, Element Input Buffer, Flit Flit 1
Cycle 800: Router 0, Element Input Buffer, Flit Flit 1
Cycle 801: Router 0, Element Input Buffer, Flit Flit 1
Cycle 802: Router 0, Element Input Buffer, Flit Flit 1
Cycle 803: Router 0, Element Input Buffer, Flit Flit 1
Cycle 804: Router 0, Element Input Buffer, Flit Flit 1
Cycle 805: Router 0, Element Input Buffer, Flit Flit 1
Cycle 806: Router 0, Element Input Buffer, Flit Flit 1
Cycle 807: Router 0, Element Input Buffer, Flit Flit 1
Cycle 808: Router 0, Element Input Buffer, Flit Flit 1
Cycle 809: Router 0, Element Input Buffer, Flit Flit 1
Cycle 810: Router 0, Element Input Buffer, Flit Flit 1
Cycle 811: Router 0, Element Input Buffer, Flit Flit 1
Cycle 812: Router 0, Element Input Buffer, Flit Flit 1
Cycle 813: Router 0, Element Input Buffer, Flit Flit 1
Cycle 814: Router 0, Element Input Buffer, Flit Flit 1
Cycle 815: Router 0, Element Input Buffer, Flit Flit 1
Cycle 816: Router 0, Element Input Buffer, Flit Flit 1
Cycle 817: Router 0, Element Input Buffer, Flit Flit 1
Cycle 818: Router 0, Element Input Buffer, Flit Flit 1
Cycle 819: Router 0, Element Input Buffer, Flit Flit 1
Cycle 820: Router 0, Element Input Buffer, Flit Flit 1
Cycle 821: Router 0, Element Input Buffer, Flit Flit 1
Cycle 822: Router 0, Element Input Buffer, Flit Flit 1
Cycle 823: Router 0, Element Input Buffer, Flit Flit 1
Cycle 824: Router 0, Element Input Buffer, Flit Flit 1
Cycle 825: Router 0, Element Input Buffer, Flit Flit 1
Cycle 826: Router 0, Element Input Buffer, Flit Flit 1
Cycle 827: Router 0, Element Input Buffer, Flit Flit 1
Cycle 828: Router 0, Element Input Buffer, Flit Flit 1
Cycle 829: Router 0, Element Input Buffer, Flit Flit 1
Cycle 830: Router 0, Element Input Buffer, Flit Flit 1
Cycle 831: Router 0, Element Input Buffer, Flit Flit 1
Cycle 832: Router 0, Element Input Buffer, Flit Flit 1
Cycle 833: Router 0, Element Input Buffer, Flit Flit 1
Cycle 834: Router 0, Element Input Buffer, Flit Flit 1
Cycle 835: Router 0, Element Input Buffer, Flit Flit 1
Cycle 836: Router 0, Element Input Buffer, Flit Flit 1
Cycle 837: Router 0, Element Input Buffer, Flit Flit 1
Cycle 838: Router 0, Element Input Buffer, Flit Flit 1
Cycle 839: Router 0, Element Input Buffer, Flit Flit 1
Cycle 840: Router 0, Element Input Buffer, Flit Flit 1
Cycle 841: Router 0, Element Input Buffer, Flit Flit 1
Cycle 842: Router 0, Element Input Buffer, Flit Flit 1
Cycle 843: Router 0, Element Input Buffer, Flit Flit 1
Cycle 844: Router 0, Element Input Buffer, Flit Flit 1
Cycle 845: Router 0, Element Input Buffer, Flit Flit 1
Cycle 846: Router 0, Element Input Buffer, Flit Flit 1
Cycle 847: Router 0, Element Input Buffer, Flit Flit 1
Cycle 848: Router 0, Element Input Buffer, Flit Flit 1
Cycle 849: Router 0, Element Input Buffer, Flit Flit 1
Cycle 850: Router 0, Element Input Buffer, Flit Flit 1
Cycle 851: Router 0, Element Input Buffer, Flit Flit 1
Cycle 852: Router 0, Element Input Buffer, Flit Flit 1
Cycle 853: Router 0, Element Input Buffer, Flit Flit 1
Cycle 854: Router 0, Element Input Buffer, Flit Flit 1
Cycle 855: Router 0, Element Input Buffer, Flit Flit 1
Cycle 856: Router 0, Element Input Buffer, Flit Flit 1
Cycle 857: Router 0, Element Input Buffer, Flit Flit 1
Cycle 858: Router 0, Element Input Buffer, Flit Flit 1
Cycle 859: Router 0, Element Input Buffer, Flit Flit 1
Cycle 860: Router 0, Element Input Buffer, Flit Flit 1
Cycle 861: Router 0, Element Input Buffer, Flit Flit 1
Cycle 862: Router 0, Element Input Buffer, Flit Flit 1
Cycle 863: Router 0, Element Input Buffer, Flit Flit 1
Cycle 864: Router 0, Element Input Buffer, Flit Flit 1
Cycle 865: Router 0, Element Input Buffer, Flit Flit 1
Cycle 866: Router 0, Element Input Buffer, Flit Flit 1
Cycle 867: Router 0, Element Input Buffer, Flit Flit 1
Cycle 868: Router 0, Element Input Buffer, Flit Flit 1
Cycle 869: Router 0, Element Input Buffer, Flit Flit 1
Cycle 870: Router 0, Element Input Buffer, Flit Flit 1
Cycle 871: Router 0, Element Input Buffer, Flit Flit 1
Cycle 872: Router 0, Element Input Buffer, Flit Flit 1
Cycle 873: Router 0, Element Input Buffer, Flit Flit 1
Cycle 874: Router 0, Element Input Buffer, Flit Flit 1
Cycle 875: Router 0, Element Input Buffer, Flit Flit 1
Cycle 876: Router 0, Element Input Buffer, Flit Flit 1
Cycle 877: Router 0, Element Input Buffer, Flit Flit 1
Cycle 878: Router 0, Element Input Buffer, Flit Flit 1
Cycle 879: Router 0, Element Input Buffer, Flit Flit 1
Cycle 880: Router 0, Element Input Buffer, Flit Flit 1
Cycle 881: Router 0, Element Input Buffer, Flit Flit 1
Cycle 882: Router 0, Element Input Buffer, Flit Flit 1
Cycle 883: Router 0, Element Input Buffer, Flit Flit 1
Cycle 884: Router 0, Element Input Buffer, Flit Flit 1
Cycle 885: Router 0, Element Input Buffer, Flit Flit 1
Cycle 886: Router 0, Element Input Buffer, Flit Flit 1
Cycle 887: Router 0, Element Input Buffer, Flit Flit 1
Cycle 888: Router 0, Element Input Buffer, Flit Flit 1
Cycle 889: Router 0, Element Input Buffer, Flit Flit 1
Cycle 890: Router 0, Element Input Buffer, Flit Flit 1
Cycle 891: Router 0, Element Input Buffer, Flit Flit 1
Cycle 892: Router 0, Element Input Buffer, Flit Flit 1
Cycle 893: Router 0, Element Input Buffer, Flit Flit 1
Cycle 894: Router 0, Element Input Buffer, Flit Flit 1
Cycle 895: Router 0, Element Input Buffer, Flit Flit 1
Cycle 896: Router 0, Element Input Buffer, Flit Flit 1
Cycle 897: Router 0, Element Input Buffer, Flit Flit 1
Cycle 898: Router 0, Element Input Buffer, Flit Flit 1
Cycle 899: Router 0, Element Input Buffer, Flit Flit 1
Cycle 900: Router 0, Element Input Buffer, Flit Flit 1
Cycle 901: Router 0, Element Input Buffer, Flit Flit 1
Cycle 902: Router 0, Element Input Buffer, Flit Flit 1
Cycle 903: Router 0, Element Input Buffer, Flit Flit 1
Cycle 904: Router 0, Element Input Buffer, Flit Flit 1
Cycle 905: Router 0, Element Input Buffer, Flit Flit 1
Cycle 906: Router 0, Element Input Buffer, Flit Flit 1
Cycle 907: Router 0, Element Input Buffer, Flit Flit 1
Cycle 908: Router 0, Element Input Buffer, Flit Flit 1
Cycle 909: Router 0, Element Input Buffer, Flit Flit 1
Cycle 910: Router 0, Element Input Buffer, Flit Flit 1
Cycle 911: Router 0, Element Input Buffer, Flit Flit 1
Cycle 912: Router 0, Element Input Buffer, Flit Flit 1
Cycle 913: Router 0, Element Input Buffer, Flit Flit 1
Cycle 914: Router 0, Element Input Buffer, Flit Flit 1
Cycle 915: Router 0, Element Input Buffer, Flit Flit 1
Cycle 916: Router 0, Element Input Buffer, Flit Flit 1
Cycle 917: Router 0, Element Input Buffer, Flit Flit 1
Cycle 918: Router 0, Element Input Buffer, Flit Flit 1
Cycle 919: Router 0, Element Input Buffer, Flit Flit 1
Cycle 920: Router 0, Element Input Buffer, Flit Flit 1
Cycle 921: Router 0, Element Input Buffer, Flit Flit 1
Cycle 922: Router 0, Element Input Buffer, Flit Flit 1
Cycle 923: Router 0, Element Input Buffer, Flit Flit 1
Cycle 924: Router 0, Element Input Buffer, Flit Flit 1
Cycle 925: Router 0, Element Input Buffer, Flit Flit 1
Cycle 926: Router 0, Element Input Buffer, Flit Flit 1
Cycle 927: Router 0, Element Input Buffer, Flit Flit 1
Cycle 928: Router 0, Element Input Buffer, Flit Flit 1
Cycle 929: Router 0, Element Input Buffer, Flit Flit 1
Cycle 930: Router 0, Element Input Buffer, Flit Flit 1
Cycle 931: Router 0, Element Input Buffer, Flit Flit 1
